Year,Gebietseinheit,Geschlecht,Aufenthaltstitel,Units,GeoCode,Unnamed: 7,Unnamed: 8,Value
2021,Göttingen,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03159,,,5445.0
2021,Göttingen,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03159,,,5160.0
2021,Göttingen,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03159,,,10605.0
2021,Statistische Region Braunschweig,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K031,,,32435.0
2021,Statistische Region Braunschweig,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K031,,,27620.0
2021,Statistische Region Braunschweig,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K031,,,60055.0
2021,Hannover  Region,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03241,,,36315.0
2021,Hannover  Region,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03241,,,32110.0
2021,Hannover  Region,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03241,,,68425.0
2021,Diepholz,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03251,,,5550.0
2021,Diepholz,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03251,,,4535.0
2021,Diepholz,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03251,,,10085.0
2021,Hameln-Pyrmont,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03252,,,3350.0
2021,Hameln-Pyrmont,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03252,,,2870.0
2021,Hameln-Pyrmont,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03252,,,6220.0
2021,Hildesheim,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03254,,,4915.0
2021,Hildesheim,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03254,,,4135.0
2021,Hildesheim,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03254,,,9050.0
2021,Holzminden,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03255,,,630.0
2021,Holzminden,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03255,,,550.0
2021,Holzminden,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03255,,,1175.0
2021,Nienburg (Weser),männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03256,,,2555.0
2021,Nienburg (Weser),weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03256,,,1780.0
2021,Nienburg (Weser),insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03256,,,4335.0
2021,Schaumburg,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03257,,,3250.0
2021,Schaumburg,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03257,,,2540.0
2021,Schaumburg,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03257,,,5785.0
2021,Statistische Region Hannover,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K032,,,56565.0
2021,Statistische Region Hannover,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K032,,,48515.0
2021,Statistische Region Hannover,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K032,,,105075.0
2021,Celle,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03351,,,3195.0
2021,Celle,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03351,,,2655.0
2021,Celle,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03351,,,5850.0
2021,Cuxhaven,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03352,,,3510.0
2021,Cuxhaven,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03352,,,2935.0
2021,Cuxhaven,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03352,,,6445.0
2021,Harburg,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03353,,,6590.0
2021,Harburg,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03353,,,5220.0
2021,Harburg,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03353,,,11810.0
2021,Lüchow-Dannenberg,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03354,,,795.0
2021,Lüchow-Dannenberg,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03354,,,640.0
2021,Lüchow-Dannenberg,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03354,,,1430.0
2021,Lüneburg,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03355,,,2435.0
2021,Lüneburg,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03355,,,1995.0
2021,Lüneburg,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03355,,,4430.0
2021,Osterholz,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03356,,,1345.0
2021,Osterholz,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03356,,,1180.0
2021,Osterholz,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03356,,,2525.0
2021,Rotenburg (Wümme),männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03357,,,3350.0
2021,Rotenburg (Wümme),weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03357,,,2510.0
2021,Rotenburg (Wümme),insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03357,,,5860.0
2021,Heidekreis,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03358,,,3600.0
2021,Heidekreis,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03358,,,2760.0
2021,Heidekreis,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03358,,,6360.0
2021,Stade,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03359,,,5535.0
2021,Stade,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03359,,,4220.0
2021,Stade,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03359,,,9755.0
2021,Uelzen,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03360,,,1370.0
2021,Uelzen,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03360,,,1160.0
2021,Uelzen,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03360,,,2530.0
2021,Verden,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03361,,,2375.0
2021,Verden,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03361,,,1940.0
2021,Verden,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03361,,,4315.0
2021,Statistische Region Lüneburg,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K033,,,34100.0
2021,Statistische Region Lüneburg,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K033,,,27210.0
2021,Statistische Region Lüneburg,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K033,,,61315.0
2021,"Delmenhorst, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03401,,,3365.0
2021,"Delmenhorst, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03401,,,2960.0
2021,"Delmenhorst, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03401,,,6325.0
2021,Emden  Stadt,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03402,,,1465.0
2021,Emden  Stadt,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03402,,,1090.0
2021,Emden  Stadt,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03402,,,2555.0
2021,"Oldenburg(Oldb), Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03403,,,3260.0
2021,"Oldenburg(Oldb), Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03403,,,2930.0
2021,"Oldenburg(Oldb), Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03403,,,6185.0
2021,"Osnabrück, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03404,,,5290.0
2021,"Osnabrück, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03404,,,4715.0
2021,"Osnabrück, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03404,,,10005.0
2021,"Wilhelmshaven, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03405,,,1650.0
2021,"Wilhelmshaven, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03405,,,1195.0
2021,"Wilhelmshaven, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03405,,,2845.0
2021,Ammerland,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03451,,,2010.0
2021,Ammerland,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03451,,,1655.0
2021,Ammerland,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03451,,,3665.0
2021,Aurich,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03452,,,2705.0
2021,Aurich,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03452,,,2420.0
2021,Aurich,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03452,,,5130.0
2021,Cloppenburg,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03453,,,8855.0
2021,Cloppenburg,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03453,,,6065.0
2021,Cloppenburg,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03453,,,14925.0
2021,Emsland,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03454,,,17535.0
2021,Emsland,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03454,,,11470.0
2021,Emsland,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03454,,,29000.0
2021,Friesland,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03455,,,980.0
2021,Friesland,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03455,,,800.0
2021,Friesland,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03455,,,1775.0
2021,Grafschaft Bentheim,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03456,,,9205.0
2021,Grafschaft Bentheim,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03456,,,7475.0
2021,Grafschaft Bentheim,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03456,,,16680.0
2021,Leer,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03457,,,4750.0
2021,Leer,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03457,,,3535.0
2021,Leer,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03457,,,8285.0
2021,Oldenburg,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03458,,,4715.0
2021,Oldenburg,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03458,,,3570.0
2021,Oldenburg,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03458,,,8285.0
2021,Osnabrück,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03459,,,12330.0
2021,Osnabrück,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03459,,,9335.0
2021,Osnabrück,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03459,,,21670.0
2021,Vechta,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03460,,,6560.0
2021,Vechta,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03460,,,5220.0
2021,Vechta,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03460,,,11780.0
2021,Wesermarsch,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03461,,,2015.0
2021,Wesermarsch,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03461,,,1415.0
2021,Wesermarsch,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03461,,,3430.0
2021,Wittmund,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03462,,,660.0
2021,Wittmund,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03462,,,670.0
2021,Wittmund,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03462,,,1335.0
2021,Statistische Region Weser-Ems,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K034,,,87350.0
2021,Statistische Region Weser-Ems,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K034,,,66525.0
2021,Statistische Region Weser-Ems,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K034,,,153880.0
2021,Niedersachsen,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K030,,,210450.0
2021,Niedersachsen,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K030,,,169870.0
2021,Niedersachsen,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K030,,,380320.0
2020,"Braunschweig, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03101,,,4950.0
2020,"Braunschweig, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03101,,,4635.0
2020,"Braunschweig, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03101,,,9585.0
2020,"Salzgitter, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03102,,,3705.0
2020,"Salzgitter, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03102,,,2850.0
2020,"Salzgitter, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03102,,,6555.0
2020,"Wolfsburg, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03103,,,5365.0
2020,"Wolfsburg, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03103,,,4415.0
2020,"Wolfsburg, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03103,,,9780.0
2020,Gifhorn,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03151,,,2775.0
2020,Gifhorn,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03151,,,2220.0
2020,Gifhorn,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03151,,,4995.0
2020,Goslar,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03153,,,2435.0
2020,Goslar,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03153,,,1915.0
2020,Goslar,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03153,,,4350.0
2020,Helmstedt,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03154,,,1715.0
2020,Helmstedt,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03154,,,1315.0
2020,Helmstedt,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03154,,,3030.0
2020,Northeim,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03155,,,1785.0
2020,Northeim,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03155,,,1580.0
2020,Northeim,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03155,,,3365.0
2020,Peine,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03157,,,2360.0
2020,Peine,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03157,,,1910.0
2020,Peine,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03157,,,4275.0
2020,Wolfenbüttel,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03158,,,1425.0
2020,Wolfenbüttel,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03158,,,1155.0
2020,Wolfenbüttel,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03158,,,2580.0
2020,Göttingen,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03159,,,5350.0
2020,Göttingen,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03159,,,5065.0
2020,Göttingen,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03159,,,10420.0
2020,Statistische Region Braunschweig,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K031,,,31870.0
2020,Statistische Region Braunschweig,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K031,,,27065.0
2020,Statistische Region Braunschweig,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K031,,,58935.0
2020,Hannover  Region,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03241,,,35340.0
2020,Hannover  Region,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03241,,,31065.0
2020,Hannover  Region,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03241,,,66405.0
2020,Diepholz,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03251,,,5125.0
2020,Diepholz,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03251,,,4130.0
2020,Diepholz,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03251,,,9255.0
2020,Hameln-Pyrmont,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03252,,,3260.0
2020,Hameln-Pyrmont,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03252,,,2780.0
2020,Hameln-Pyrmont,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03252,,,6035.0
2020,Hildesheim,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03254,,,4845.0
2020,Hildesheim,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03254,,,4115.0
2020,Hildesheim,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03254,,,8960.0
2020,Holzminden,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03255,,,590.0
2020,Holzminden,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03255,,,505.0
2020,Holzminden,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03255,,,1095.0
2020,Nienburg (Weser),männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03256,,,2455.0
2020,Nienburg (Weser),weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03256,,,1660.0
2020,Nienburg (Weser),insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03256,,,4115.0
2020,Schaumburg,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03257,,,3300.0
2020,Schaumburg,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03257,,,2460.0
2020,Schaumburg,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03257,,,5760.0
2020,Statistische Region Hannover,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K032,,,54915.0
2020,Statistische Region Hannover,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K032,,,46715.0
2020,Statistische Region Hannover,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K032,,,101630.0
2020,Celle,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03351,,,3100.0
2020,Celle,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03351,,,2505.0
2020,Celle,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03351,,,5605.0
2020,Cuxhaven,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03352,,,3500.0
2020,Cuxhaven,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03352,,,2965.0
2020,Cuxhaven,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03352,,,6460.0
2020,Harburg,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03353,,,5925.0
2020,Harburg,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03353,,,4620.0
2020,Harburg,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03353,,,10540.0
2020,Lüchow-Dannenberg,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03354,,,820.0
2020,Lüchow-Dannenberg,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03354,,,630.0
2020,Lüchow-Dannenberg,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03354,,,1450.0
2020,Lüneburg,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03355,,,2405.0
2020,Lüneburg,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03355,,,1965.0
2020,Lüneburg,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03355,,,4365.0
2020,Osterholz,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03356,,,1330.0
2020,Osterholz,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03356,,,1140.0
2020,Osterholz,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03356,,,2475.0
2020,Rotenburg (Wümme),männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03357,,,3225.0
2020,Rotenburg (Wümme),weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03357,,,2425.0
2020,Rotenburg (Wümme),insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03357,,,5655.0
2020,Heidekreis,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03358,,,3565.0
2020,Heidekreis,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03358,,,2655.0
2020,Heidekreis,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03358,,,6220.0
2020,Stade,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03359,,,5570.0
2020,Stade,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03359,,,4120.0
2020,Stade,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03359,,,9690.0
2020,Uelzen,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03360,,,1305.0
2020,Uelzen,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03360,,,1110.0
2020,Uelzen,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03360,,,2415.0
2020,Verden,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03361,,,2240.0
2020,Verden,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03361,,,1805.0
2020,Verden,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03361,,,4045.0
2020,Statistische Region Lüneburg,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K033,,,32985.0
2020,Statistische Region Lüneburg,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K033,,,25935.0
2020,Statistische Region Lüneburg,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K033,,,58920.0
2020,"Delmenhorst, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03401,,,3095.0
2020,"Delmenhorst, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03401,,,2695.0
2020,"Delmenhorst, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03401,,,5790.0
2020,Emden  Stadt,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03402,,,1575.0
2020,Emden  Stadt,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03402,,,1085.0
2020,Emden  Stadt,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03402,,,2655.0
2020,"Oldenburg(Oldb), Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03403,,,3140.0
2020,"Oldenburg(Oldb), Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03403,,,2720.0
2020,"Oldenburg(Oldb), Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03403,,,5860.0
2020,"Osnabrück, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03404,,,5225.0
2020,"Osnabrück, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03404,,,4615.0
2020,"Osnabrück, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03404,,,9835.0
2020,"Wilhelmshaven, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03405,,,1550.0
2020,"Wilhelmshaven, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03405,,,1120.0
2020,"Wilhelmshaven, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03405,,,2670.0
2020,Ammerland,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03451,,,2175.0
2020,Ammerland,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03451,,,1700.0
2020,Ammerland,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03451,,,3870.0
2020,Aurich,männlich,mit Freizügigkeit nach EU-Recht,Anzahl,K03452,,,2715.0
2020,Aurich,weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,K03452,,,2435.0
2020,Aurich,insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,K03452,,,5155.0
