Year,Gebietseinheit,Units,GeoCode,Value
2005,"Osnabrück, Stadt",Prozent,K03404,9.24035796696253
2005,"Wilhelmshaven, Stadt",Prozent,K03405,4.60910570662581
2005,Ammerland,Prozent,K03451,2.83714870007162
2005,Aurich,Prozent,K03452,2.80758226037196
2005,Cloppenburg,Prozent,K03453,4.07409311111397
2005,Emsland,Prozent,K03454,4.05659038724491
2005,Friesland,Prozent,K03455,2.71762710527354
2005,Grafschaft Bentheim,Prozent,K03456,9.89646092738876
2005,Leer,Prozent,K03457,3.94956863125242
2005,Oldenburg,Prozent,K03458,3.41602309692916
2005,Osnabrück,Prozent,K03459,4.53610943416173
2005,Vechta,Prozent,K03460,6.72275889154916
2005,Wesermarsch,Prozent,K03461,5.58335556148306
2005,Wittmund,Prozent,K03462,2.28974704075646
2005,Statistische Region Weser-Ems,Prozent,K034,5.03312718974542
2005,Niedersachsen,Prozent,K030,5.77294367512615
2006,"Braunschweig, Stadt",Prozent,K03101,8.26261778569013
2006,"Salzgitter, Stadt",Prozent,K03102,9.81952843013172
2006,"Wolfsburg, Stadt",Prozent,K03103,9.91011926004
2006,Gifhorn,Prozent,K03151,4.21262587584441
2006,Goslar,Prozent,K03153,4.894558186775
2006,Helmstedt,Prozent,K03154,3.73303634038692
2006,Northeim,Prozent,K03155,3.85392609699769
2006,Peine,Prozent,K03157,4.97548033209617
2006,Wolfenbüttel,Prozent,K03158,3.71575287851242
2006,Göttingen,Prozent,K03159,5.7528875300131
2006,Statistische Region Braunschweig,Prozent,K031,5.9493499722252
2006,Hannover  Region,Prozent,K03241,10.1936440662951
2006,"dav. Hannover, Lhst.",Prozent,K03241001,14.505474074404
2006,"dav. Hannover, Umland",Prozent,K03241999,6.55831124914072
2006,Diepholz,Prozent,K03251,3.77844628283335
2006,Hameln-Pyrmont,Prozent,K03252,6.69175207049125
2006,Hildesheim,Prozent,K03254,4.90958121827411
2006,Holzminden,Prozent,K03255,4.25814171262096
2006,Nienburg (Weser),Prozent,K03256,4.30657865365605
2006,Schaumburg,Prozent,K03257,5.53452567697703
2006,Statistische Region Hannover,Prozent,K032,7.67826731405997
2006,Celle,Prozent,K03351,4.1739952510773
2006,Cuxhaven,Prozent,K03352,4.15501750434548
2006,Harburg,Prozent,K03353,4.39426895381218
2006,Lüchow-Dannenberg,Prozent,K03354,2.49027084397972
2006,Lüneburg,Prozent,K03355,3.83500278557866
2006,Osterholz,Prozent,K03356,3.51206243666554
2006,Rotenburg (Wümme),Prozent,K03357,3.95009638817153
2006,Heidekreis,Prozent,K03358,4.20926079559037
2006,Stade,Prozent,K03359,4.01781637767474
2006,Uelzen,Prozent,K03360,2.84268800928902
2006,Verden,Prozent,K03361,5.00877094763558
2006,Statistische Region Lüneburg,Prozent,K033,4.02751010312765
2006,"Delmenhorst, Stadt",Prozent,K03401,8.61125862984599
2006,Emden  Stadt,Prozent,K03402,5.14862200919949
2006,"Oldenburg(Oldb), Stadt",Prozent,K03403,6.14045014459952
2006,"Osnabrück, Stadt",Prozent,K03404,9.02834008097166
2006,"Wilhelmshaven, Stadt",Prozent,K03405,4.48083867772987
2006,Ammerland,Prozent,K03451,2.85013633323616
2006,Aurich,Prozent,K03452,2.8966843975359
2006,Cloppenburg,Prozent,K03453,4.19160143624273
2006,Emsland,Prozent,K03454,4.54730498613627
2006,Friesland,Prozent,K03455,2.71760613487232
2006,Grafschaft Bentheim,Prozent,K03456,10.4212399881341
2006,Leer,Prozent,K03457,4.05208440431335
2006,Oldenburg,Prozent,K03458,3.49109560218819
2006,Osnabrück,Prozent,K03459,4.54249457338454
2006,Vechta,Prozent,K03460,6.71054213246784
2006,Wesermarsch,Prozent,K03461,5.6877994285346
2006,Wittmund,Prozent,K03462,2.18229607982154
2006,Statistische Region Weser-Ems,Prozent,K034,5.11058966355332
2006,Niedersachsen,Prozent,K030,5.74690094874093
2007,"Braunschweig, Stadt",Prozent,K03101,8.085513201253
2007,"Salzgitter, Stadt",Prozent,K03102,9.70755791872389
2007,"Wolfsburg, Stadt",Prozent,K03103,9.80926430517711
2007,Gifhorn,Prozent,K03151,4.14160469263364
2007,Goslar,Prozent,K03153,4.88280854339561
2007,Helmstedt,Prozent,K03154,3.64865287730388
2007,Northeim,Prozent,K03155,3.77523534475577
2007,Peine,Prozent,K03157,4.85774183887391
2007,Wolfenbüttel,Prozent,K03158,3.63331514937586
2007,Göttingen,Prozent,K03159,5.58814837356149
2007,Statistische Region Braunschweig,Prozent,K031,5.83940175764915
2007,Hannover  Region,Prozent,K03241,10.1508885976502
2007,"dav. Hannover, Lhst.",Prozent,K03241001,14.4723965340524
2007,"dav. Hannover, Umland",Prozent,K03241999,6.49247512132948
2007,Diepholz,Prozent,K03251,3.82491563711409
2007,Hameln-Pyrmont,Prozent,K03252,6.57578848017635
2007,Hildesheim,Prozent,K03254,4.81215980708398
2007,Holzminden,Prozent,K03255,4.22190978016635
2007,Nienburg (Weser),Prozent,K03256,4.25637535529845
2007,Schaumburg,Prozent,K03257,5.41809809224472
2007,Statistische Region Hannover,Prozent,K032,7.63301513648897
2007,Celle,Prozent,K03351,4.08248902630925
2007,Cuxhaven,Prozent,K03352,4.10381751612601
2007,Harburg,Prozent,K03353,4.31099521091649
2007,Lüchow-Dannenberg,Prozent,K03354,2.57802437332805
2007,Lüneburg,Prozent,K03355,3.71560542945394
2007,Osterholz,Prozent,K03356,3.47447172942607
2007,Rotenburg (Wümme),Prozent,K03357,3.93459902831457
2007,Heidekreis,Prozent,K03358,4.18442819636959
2007,Stade,Prozent,K03359,4.0585313383158
2007,Uelzen,Prozent,K03360,2.80778887928071
2007,Verden,Prozent,K03361,4.91601067527866
2007,Statistische Region Lüneburg,Prozent,K033,3.97982049599913
2007,"Delmenhorst, Stadt",Prozent,K03401,8.41551873294736
2007,Emden  Stadt,Prozent,K03402,5.1494759639556
2007,"Oldenburg(Oldb), Stadt",Prozent,K03403,6.13300075832116
2007,"Osnabrück, Stadt",Prozent,K03404,8.98323816540799
2007,"Wilhelmshaven, Stadt",Prozent,K03405,4.47245474012069
2007,Ammerland,Prozent,K03451,2.88360489059389
2007,Aurich,Prozent,K03452,2.88344815626429
2007,Cloppenburg,Prozent,K03453,4.38904583746914
2007,Emsland,Prozent,K03454,4.95195083133195
2007,Friesland,Prozent,K03455,2.71088222744818
2007,Grafschaft Bentheim,Prozent,K03456,10.7880535225845
2007,Leer,Prozent,K03457,4.27650707501454
2007,Oldenburg,Prozent,K03458,3.51063576757498
2007,Osnabrück,Prozent,K03459,4.69720107453769
2007,Vechta,Prozent,K03460,6.65530787774173
2007,Wesermarsch,Prozent,K03461,5.57966789747576
2007,Wittmund,Prozent,K03462,2.1509473173773
2007,Statistische Region Weser-Ems,Prozent,K034,5.21647174459854
2007,Niedersachsen,Prozent,K030,5.73403311019353
2008,"Braunschweig, Stadt",Prozent,K03101,7.88660715737444
2008,"Salzgitter, Stadt",Prozent,K03102,9.75934420577842
2008,"Wolfsburg, Stadt",Prozent,K03103,9.80935472631037
2008,Gifhorn,Prozent,K03151,4.05029781601588
2008,Goslar,Prozent,K03153,4.84721623673788
2008,Helmstedt,Prozent,K03154,3.57541899441341
2008,Northeim,Prozent,K03155,3.66284666352822
2008,Peine,Prozent,K03157,4.81249952870382
2008,Wolfenbüttel,Prozent,K03158,3.63002676629226
2008,Göttingen,Prozent,K03159,5.46688324681898
2008,Statistische Region Braunschweig,Prozent,K031,5.76448481168036
2008,Hannover  Region,Prozent,K03241,9.95878020564756
2008,"dav. Hannover, Lhst.",Prozent,K03241001,14.2625654566134
2008,"dav. Hannover, Umland",Prozent,K03241999,6.29373723733075
2008,Diepholz,Prozent,K03251,3.78068747405296
2008,Hameln-Pyrmont,Prozent,K03252,6.53013465645341
2008,Hildesheim,Prozent,K03254,4.76831680405214
2008,Holzminden,Prozent,K03255,4.14025462099824
2008,Nienburg (Weser),Prozent,K03256,4.27910656194251
2008,Schaumburg,Prozent,K03257,5.21442465223874
2008,Statistische Region Hannover,Prozent,K032,7.51025623249042
2008,Celle,Prozent,K03351,4.13534669405429
2008,Cuxhaven,Prozent,K03352,4.07571589717203
2008,Harburg,Prozent,K03353,4.36151079136691
2008,Lüchow-Dannenberg,Prozent,K03354,2.74592214550185
2008,Lüneburg,Prozent,K03355,3.62015047135606
2008,Osterholz,Prozent,K03356,3.42620414984976
2008,Rotenburg (Wümme),Prozent,K03357,3.8893580311416
2008,Heidekreis,Prozent,K03358,4.07622592192738
2008,Stade,Prozent,K03359,4.0987145171694
2008,Uelzen,Prozent,K03360,2.6859068885612
2008,Verden,Prozent,K03361,4.90041928721174
2008,Statistische Region Lüneburg,Prozent,K033,3.96541877106734
2008,"Delmenhorst, Stadt",Prozent,K03401,8.35440328557478
2008,Emden  Stadt,Prozent,K03402,5.01338194794616
2008,"Oldenburg(Oldb), Stadt",Prozent,K03403,5.8766276305692
2008,"Osnabrück, Stadt",Prozent,K03404,8.93156792376566
2008,"Wilhelmshaven, Stadt",Prozent,K03405,4.44411688838118
2008,Ammerland,Prozent,K03451,2.87100134925108
2008,Aurich,Prozent,K03452,2.72361007704046
2008,Cloppenburg,Prozent,K03453,4.63921458910904
2008,Emsland,Prozent,K03454,5.21215713266034
2008,Friesland,Prozent,K03455,2.64687409652367
2008,Grafschaft Bentheim,Prozent,K03456,11.3631667503026
2008,Leer,Prozent,K03457,4.32805689100135
2008,Oldenburg,Prozent,K03458,3.51746424970026
2008,Osnabrück,Prozent,K03459,4.81972777721949
2008,Vechta,Prozent,K03460,6.71642900688445
2008,Wesermarsch,Prozent,K03461,5.52039839944328
2008,Wittmund,Prozent,K03462,2.14812495651569
2008,Statistische Region Weser-Ems,Prozent,K034,5.28127902053902
2008,Niedersachsen,Prozent,K030,5.70186343844482
2009,"Braunschweig, Stadt",Prozent,K03101,7.84114793856103
2009,"Salzgitter, Stadt",Prozent,K03102,9.72681398990778
2009,"Wolfsburg, Stadt",Prozent,K03103,9.73998629333906
2009,Gifhorn,Prozent,K03151,4.07451666349157
2009,Goslar,Prozent,K03153,4.86660215648327
2009,Helmstedt,Prozent,K03154,3.56964101253421
2009,Northeim,Prozent,K03155,3.63919660199355
2009,Peine,Prozent,K03157,4.84681901473506
2009,Wolfenbüttel,Prozent,K03158,3.57637248994349
2009,Göttingen,Prozent,K03159,5.57987000313459
2009,Statistische Region Braunschweig,Prozent,K031,5.78238656044337
2009,Hannover  Region,Prozent,K03241,9.90133261137683
2009,"dav. Hannover, Lhst.",Prozent,K03241001,14.1051431379399
2009,"dav. Hannover, Umland",Prozent,K03241999,6.30695097292613
2009,Diepholz,Prozent,K03251,3.79106322027393
2009,Hameln-Pyrmont,Prozent,K03252,6.54404372148179
2009,Hildesheim,Prozent,K03254,4.73236783564282
2009,Holzminden,Prozent,K03255,4.09344886225605
2009,Nienburg (Weser),Prozent,K03256,4.21501109855353
2009,Schaumburg,Prozent,K03257,5.22794999567223
2009,Statistische Region Hannover,Prozent,K032,7.48226321390564
2009,Celle,Prozent,K03351,4.16854954336753
2009,Cuxhaven,Prozent,K03352,4.06783704793526
2009,Harburg,Prozent,K03353,4.46821157541608
2009,Lüchow-Dannenberg,Prozent,K03354,2.94573331455361
2009,Lüneburg,Prozent,K03355,3.61157239525084
2009,Osterholz,Prozent,K03356,3.38573048050058
2009,Rotenburg (Wümme),Prozent,K03357,3.83508874585528
2009,Heidekreis,Prozent,K03358,4.14414543065839
2009,Stade,Prozent,K03359,4.13247897964986
2009,Uelzen,Prozent,K03360,2.67611301732537
2009,Verden,Prozent,K03361,4.86394455778231
2009,Statistische Region Lüneburg,Prozent,K033,3.9871780186508
2009,"Delmenhorst, Stadt",Prozent,K03401,8.30738672965428
2009,Emden  Stadt,Prozent,K03402,4.60110738516728
2009,"Oldenburg(Oldb), Stadt",Prozent,K03403,5.81154623328003
2009,"Osnabrück, Stadt",Prozent,K03404,8.9007669068092
2009,"Wilhelmshaven, Stadt",Prozent,K03405,4.64522967326867
2009,Ammerland,Prozent,K03451,2.93319264446846
2009,Aurich,Prozent,K03452,2.70409000227546
2009,Cloppenburg,Prozent,K03453,4.8982260993232
2009,Emsland,Prozent,K03454,5.3478463612032
2009,Friesland,Prozent,K03455,2.68600214319336
2009,Grafschaft Bentheim,Prozent,K03456,11.5836448805284
2009,Leer,Prozent,K03457,4.23084622991197
2009,Oldenburg,Prozent,K03458,3.78917761572556
2009,Osnabrück,Prozent,K03459,4.86450304714106
2009,Vechta,Prozent,K03460,6.94462985211884
2009,Wesermarsch,Prozent,K03461,5.43692725917481
2009,Wittmund,Prozent,K03462,2.14493561708282
2009,Statistische Region Weser-Ems,Prozent,K034,5.34406084650208
2009,Niedersachsen,Prozent,K030,5.72135937085176
2010,"Braunschweig, Stadt",Prozent,K03101,7.89980190222087
2010,"Salzgitter, Stadt",Prozent,K03102,9.58063949059515
2010,"Wolfsburg, Stadt",Prozent,K03103,9.71914599303423
2010,Gifhorn,Prozent,K03151,4.0685113210498
2010,Goslar,Prozent,K03153,4.88064105612038
2010,Helmstedt,Prozent,K03154,3.62467146365634
2010,Northeim,Prozent,K03155,3.66244786423127
2010,Peine,Prozent,K03157,4.84708817243556
2010,Wolfenbüttel,Prozent,K03158,3.63815142576204
2010,Göttingen,Prozent,K03159,5.50521446493763
2010,Statistische Region Braunschweig,Prozent,K031,5.7828254427667
2010,Hannover  Region,Prozent,K03241,9.89471173805129
2010,"dav. Hannover, Lhst.",Prozent,K03241001,14.0520312386404
2010,"dav. Hannover, Umland",Prozent,K03241999,6.3292115436365
2010,Diepholz,Prozent,K03251,3.83174594255425
2010,Hameln-Pyrmont,Prozent,K03252,6.74562741344063
2010,Hildesheim,Prozent,K03254,4.82118109568119
2010,Holzminden,Prozent,K03255,4.18214090660841
2010,Nienburg (Weser),Prozent,K03256,4.22237860661506
2010,Schaumburg,Prozent,K03257,5.19310739809258
2010,Statistische Region Hannover,Prozent,K032,7.51854738672032
2010,Celle,Prozent,K03351,4.24807313138555
2010,Cuxhaven,Prozent,K03352,4.05608987149812
2010,Harburg,Prozent,K03353,4.52995122899687
2010,Lüchow-Dannenberg,Prozent,K03354,3.02155934407575
2010,Lüneburg,Prozent,K03355,3.60166742817818
2010,Osterholz,Prozent,K03356,3.36622689406128
2010,Rotenburg (Wümme),Prozent,K03357,3.76663005004272
2010,Heidekreis,Prozent,K03358,4.23619565995846
2010,Stade,Prozent,K03359,4.18399853904998
2010,Uelzen,Prozent,K03360,2.71750691342268
2010,Verden,Prozent,K03361,4.89247795573151
2010,Statistische Region Lüneburg,Prozent,K033,4.01545172723931
2010,"Delmenhorst, Stadt",Prozent,K03401,8.20591439060798
2010,Emden  Stadt,Prozent,K03402,4.75433973961562
2010,"Oldenburg(Oldb), Stadt",Prozent,K03403,5.85609195118793
2010,"Osnabrück, Stadt",Prozent,K03404,8.96118060675485
2010,"Wilhelmshaven, Stadt",Prozent,K03405,5.25552112537504
2010,Ammerland,Prozent,K03451,3.00498288193621
2010,Aurich,Prozent,K03452,2.83148184411502
2010,Cloppenburg,Prozent,K03453,5.33648558099549
2010,Emsland,Prozent,K03454,5.63477460901564
2010,Friesland,Prozent,K03455,2.6195305126609
2010,Grafschaft Bentheim,Prozent,K03456,11.6892637378098
2010,Leer,Prozent,K03457,4.32895176224158
2010,Oldenburg,Prozent,K03458,4.11684291573042
2010,Osnabrück,Prozent,K03459,4.93986628215532
2010,Vechta,Prozent,K03460,7.31085732858599
2010,Wesermarsch,Prozent,K03461,5.24721279689772
2010,Wittmund,Prozent,K03462,2.28002793296089
2010,Statistische Region Weser-Ems,Prozent,K034,5.50187148780758
2010,Niedersachsen,Prozent,K030,5.78600716088682
2011,"Braunschweig, Stadt",Prozent,K03101,8.29023619011684
2011,"Salzgitter, Stadt",Prozent,K03102,9.94441514180225
2011,"Wolfsburg, Stadt",Prozent,K03103,9.99263787441372
2011,Gifhorn,Prozent,K03151,4.1758113130249
2011,Goslar,Prozent,K03153,5.05749596990865
2011,Helmstedt,Prozent,K03154,3.73299310375169
2011,Northeim,Prozent,K03155,3.73143074804419
2011,Peine,Prozent,K03157,4.89302039718818
2011,Wolfenbüttel,Prozent,K03158,3.74423915299979
2011,Göttingen,Prozent,K03159,5.82683715914343
2011,Statistische Region Braunschweig,Prozent,K031,6.0006929074702
2011,Hannover  Region,Prozent,K03241,10.4013762193562
2011,"dav. Hannover, Lhst.",Prozent,K03241001,14.8763947908182
2011,"dav. Hannover, Umland",Prozent,K03241999,6.58065402675229
2011,Diepholz,Prozent,K03251,3.9981882762402
2011,Hameln-Pyrmont,Prozent,K03252,6.90174098573368
2011,Hildesheim,Prozent,K03254,5.01441839765832
2011,Holzminden,Prozent,K03255,4.23757774588203
2011,Nienburg (Weser),Prozent,K03256,4.32655078672049
2011,Schaumburg,Prozent,K03257,5.31185918255576
2011,Statistische Region Hannover,Prozent,K032,7.84926754213538
2011,Celle,Prozent,K03351,4.36740999920479
2011,Cuxhaven,Prozent,K03352,4.10569618655831
2011,Harburg,Prozent,K03353,4.60778454375619
2011,Lüchow-Dannenberg,Prozent,K03354,2.966464284259
2011,Lüneburg,Prozent,K03355,3.80399003921344
2011,Osterholz,Prozent,K03356,3.57355515057469
2011,Rotenburg (Wümme),Prozent,K03357,3.91350458127289
2011,Heidekreis,Prozent,K03358,4.40649068140396
2011,Stade,Prozent,K03359,4.52644601903827
2011,Uelzen,Prozent,K03360,2.74752369109386
2011,Verden,Prozent,K03361,4.96756002910502
2011,Statistische Region Lüneburg,Prozent,K033,4.15229313663566
2011,"Delmenhorst, Stadt",Prozent,K03401,8.50962324845974
2011,Emden  Stadt,Prozent,K03402,4.98916706788637
2011,"Oldenburg(Oldb), Stadt",Prozent,K03403,5.96616488909743
2011,"Osnabrück, Stadt",Prozent,K03404,9.84318471584915
2011,"Wilhelmshaven, Stadt",Prozent,K03405,5.55988872422848
2011,Ammerland,Prozent,K03451,3.17843850412459
2011,Aurich,Prozent,K03452,2.92909438550074
2011,Cloppenburg,Prozent,K03453,5.68271705694017
2011,Emsland,Prozent,K03454,6.1687749090279
2011,Friesland,Prozent,K03455,2.79489459108699
2011,Grafschaft Bentheim,Prozent,K03456,12.1574212893553
2011,Leer,Prozent,K03457,4.55634760444171
2011,Oldenburg,Prozent,K03458,4.62459585678362
2011,Osnabrück,Prozent,K03459,5.2571500322472
2011,Vechta,Prozent,K03460,8.07822104375075
2011,Wesermarsch,Prozent,K03461,5.22635629474907
2011,Wittmund,Prozent,K03462,2.49063140776356
2011,Statistische Region Weser-Ems,Prozent,K034,5.84852200430975
2011,Niedersachsen,Prozent,K030,6.05438233100981
2012,"Braunschweig, Stadt",Prozent,K03101,8.47036997860032
2012,"Salzgitter, Stadt",Prozent,K03102,10.1106070645803
2012,"Wolfsburg, Stadt",Prozent,K03103,10.4141001001988
2012,Gifhorn,Prozent,K03151,4.41598690173377
2012,Goslar,Prozent,K03153,5.35069056290794
2012,Helmstedt,Prozent,K03154,3.76586164551781
2012,Northeim,Prozent,K03155,3.77571666986663
2012,Peine,Prozent,K03157,5.00434458311226
2012,Wolfenbüttel,Prozent,K03158,3.90452642007376
2012,Göttingen,Prozent,K03159,6.09567877368849
2012,Statistische Region Braunschweig,Prozent,K031,6.21215133179679
2012,Hannover  Region,Prozent,K03241,10.7278405644056
2012,"dav. Hannover, Lhst.",Prozent,K03241001,15.2570229335761
2012,"dav. Hannover, Umland",Prozent,K03241999,6.83732695334298
2012,Diepholz,Prozent,K03251,4.38019563983574
2012,Hameln-Pyrmont,Prozent,K03252,6.96280936094579
2012,Hildesheim,Prozent,K03254,5.23626194021719
2012,Holzminden,Prozent,K03255,4.23963896824411
2012,Nienburg (Weser),Prozent,K03256,4.46995217300894
2012,Schaumburg,Prozent,K03257,5.4415883208685
2012,Statistische Region Hannover,Prozent,K032,8.12656836907755
2012,Celle,Prozent,K03351,4.52972579194791
2012,Cuxhaven,Prozent,K03352,4.13659317338034
2012,Harburg,Prozent,K03353,4.70051715250179
2012,Lüchow-Dannenberg,Prozent,K03354,3.27215500327011
2012,Lüneburg,Prozent,K03355,3.98143930767479
2012,Osterholz,Prozent,K03356,3.77292087785157
2012,Rotenburg (Wümme),Prozent,K03357,4.11484732352578
2012,Heidekreis,Prozent,K03358,4.67695843030964
2012,Stade,Prozent,K03359,4.82891423492816
2012,Uelzen,Prozent,K03360,2.83833148349695
2012,Verden,Prozent,K03361,5.04734009944827
2012,Statistische Region Lüneburg,Prozent,K033,4.31659681455163
2012,"Delmenhorst, Stadt",Prozent,K03401,8.99059629287384
2012,Emden  Stadt,Prozent,K03402,5.59586741975036
2012,"Oldenburg(Oldb), Stadt",Prozent,K03403,6.34572476647884
2012,"Osnabrück, Stadt",Prozent,K03404,10.2714859437751
2012,"Wilhelmshaven, Stadt",Prozent,K03405,5.87758834672415
2012,Ammerland,Prozent,K03451,3.61383757142013
2012,Aurich,Prozent,K03452,3.07275288874127
2012,Cloppenburg,Prozent,K03453,6.68612098754632
2012,Emsland,Prozent,K03454,6.74817407425165
2012,Friesland,Prozent,K03455,2.76079607919693
2012,Grafschaft Bentheim,Prozent,K03456,12.5460150240924
2012,Leer,Prozent,K03457,4.79105004811147
2012,Oldenburg,Prozent,K03458,5.04572891167582
2012,Osnabrück,Prozent,K03459,5.5107235392816
2012,Vechta,Prozent,K03460,8.3791641066371
2012,Wesermarsch,Prozent,K03461,5.23865089872764
2012,Wittmund,Prozent,K03462,2.56555835491998
2012,Statistische Region Weser-Ems,Prozent,K034,6.22560350175354
2012,Niedersachsen,Prozent,K030,6.3256500357694
2013,"Braunschweig, Stadt",Prozent,K03101,8.94805179045978
2013,"Salzgitter, Stadt",Prozent,K03102,10.7905536829027
2013,"Wolfsburg, Stadt",Prozent,K03103,11.4464669230832
2013,Gifhorn,Prozent,K03151,4.66015454147835
2013,Goslar,Prozent,K03153,5.76567295205067
2013,Helmstedt,Prozent,K03154,4.0719728387689
2013,Northeim,Prozent,K03155,4.01452536369105
2013,Peine,Prozent,K03157,5.28171990134233
2013,Wolfenbüttel,Prozent,K03158,4.21267723102585
2013,Göttingen,Prozent,K03159,6.4703018047496
2013,Statistische Region Braunschweig,Prozent,K031,6.63823799824247
2013,Hannover  Region,Prozent,K03241,11.3406924001765
2013,"dav. Hannover, Lhst.",Prozent,K03241001,15.9585714120366
2013,"dav. Hannover, Umland",Prozent,K03241999,7.35851881425292
2013,Diepholz,Prozent,K03251,5.12538401085947
2013,Hameln-Pyrmont,Prozent,K03252,7.25457683327129
2013,Hildesheim,Prozent,K03254,5.59269121627283
2013,Holzminden,Prozent,K03255,4.30457587267137
2013,Nienburg (Weser),Prozent,K03256,4.86366063680662
2013,Schaumburg,Prozent,K03257,5.69026793231319
2013,Statistische Region Hannover,Prozent,K032,8.6500793919619
2013,Celle,Prozent,K03351,4.85269321910317
2013,Cuxhaven,Prozent,K03352,4.40472617963755
2013,Harburg,Prozent,K03353,4.79719686582589
2013,Lüchow-Dannenberg,Prozent,K03354,3.86685843435381
2013,Lüneburg,Prozent,K03355,4.25175553254455
2013,Osterholz,Prozent,K03356,4.04844789956891
2013,Rotenburg (Wümme),Prozent,K03357,4.46599052743819
2013,Heidekreis,Prozent,K03358,5.3284012594403
2013,Stade,Prozent,K03359,5.37869689999796
2013,Uelzen,Prozent,K03360,3.28186582355234
2013,Verden,Prozent,K03361,5.32995115469692
2013,Statistische Region Lüneburg,Prozent,K033,4.66052248863758
2013,"Delmenhorst, Stadt",Prozent,K03401,9.6729325338951
2013,Emden  Stadt,Prozent,K03402,6.4651536453103
2013,"Oldenburg(Oldb), Stadt",Prozent,K03403,6.75270972996679
2013,"Osnabrück, Stadt",Prozent,K03404,10.6208617215238
2013,"Wilhelmshaven, Stadt",Prozent,K03405,5.86308894992605
2013,Ammerland,Prozent,K03451,3.75467967862701
2013,Aurich,Prozent,K03452,3.5224368912316
2013,Cloppenburg,Prozent,K03453,7.04974528019179
2013,Emsland,Prozent,K03454,7.22020855050703
2013,Friesland,Prozent,K03455,2.90134201229749
2013,Grafschaft Bentheim,Prozent,K03456,12.9437903020692
2013,Leer,Prozent,K03457,5.09005291519006
2013,Oldenburg,Prozent,K03458,5.62896531984926
2013,Osnabrück,Prozent,K03459,5.86608126702103
2013,Vechta,Prozent,K03460,8.79586848302382
2013,Wesermarsch,Prozent,K03461,5.56449887989553
2013,Wittmund,Prozent,K03462,2.92730496453901
2013,Statistische Region Weser-Ems,Prozent,K034,6.61104627515743
2013,Niedersachsen,Prozent,K030,6.74776996105158
2014,"Braunschweig, Stadt",Prozent,K03101,9.27759132723278
2014,"Salzgitter, Stadt",Prozent,K03102,11.7414061394822
2014,"Wolfsburg, Stadt",Prozent,K03103,12.3745194144375
2014,Gifhorn,Prozent,K03151,5.13848882294643
2014,Goslar,Prozent,K03153,6.29043539080259
2014,Helmstedt,Prozent,K03154,4.51005412064945
2014,Northeim,Prozent,K03155,4.42403196295881
2014,Peine,Prozent,K03157,5.66687850782153
2014,Wolfenbüttel,Prozent,K03158,4.52534677385763
2014,Göttingen,Prozent,K03159,6.90771420332456
2014,Statistische Region Braunschweig,Prozent,K031,7.12351416739568
2014,Hannover  Region,Prozent,K03241,12.1035923467049
2014,"dav. Hannover, Lhst.",Prozent,K03241001,16.9086895245225
2014,"dav. Hannover, Umland",Prozent,K03241999,7.94050248595703
2014,Diepholz,Prozent,K03251,5.50989374351589
2014,Hameln-Pyrmont,Prozent,K03252,7.89172806180783
2014,Hildesheim,Prozent,K03254,5.97769473400497
2014,Holzminden,Prozent,K03255,4.38282146756628
2014,Nienburg (Weser),Prozent,K03256,5.26535764141402
